Feature ID	Taxon	Confidence
8b2e00db2f6a2ef9d48ad4f16bc39930	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS3a marine group;D_6__uncultured bacterium	0.9921478988261945
8602d3b48e74936265f0575f2e0b9910	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Polaromonas	0.9974200813548803
a9a366c63a209df0aa5d56031c1dbd26	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Sediminibacterium	0.9999935451209802
e6788f68023d9424ac89ff7972feb0f3	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__uncultured;Ambiguous_taxa	0.8065509217851962
da139741f82c525c6437328071eb0d33	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Limnohabitans	0.9979165652860631
79cf86d98c76bbbf986bd106938c6817	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Microbacteriaceae;D_5__Candidatus Limnoluna	0.9895580358309983
4730fed25c42f2855d9185ab2a5a03dd	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__PeM15;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.9101710857438248
0e21bf99fefe8e68da045e650cafa855	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Shewanellaceae;D_5__Shewanella;D_6__Shewanella livingstonensis	0.9408962545366283
4efca1c1efaae85b53628aad8ca4ca98	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__Sporichthyaceae;D_5__Candidatus Planktophila;Ambiguous_taxa	0.7961989732889007
d76a3d4c5d8913aeb4deac6f162ca3c4	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Ilumatobacteraceae;D_5__CL500-29 marine group	0.9998100701899928
c1b702dc580f5d9fa61a5a5b74232dc4	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__[Polaribacter] huanghezhanensis;D_6__uncultured bacterium	0.7587254771255209
83073fd45fe992e623cba8ef4b275cfd	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade	0.9999999999999983
715a0853d1533b61050606b9345f733a	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Shewanellaceae;D_5__Shewanella	0.9999966836299704
147ccff6cdc7add7c5679b9929cafb1c	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	0.9999998442396246
3451a03945f809e8f5d5a86e2d914717	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__uncultured;Ambiguous_taxa	0.8884631759520757
a26984e55d7e8ccc9dc23a045279e02b	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__Sporichthyaceae;D_5__hgcI clade;D_6__uncultured Frankineae bacterium	0.9151177865634617
ba3262c9c865eda89aa6820fba0ac8b7	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Polynucleobacter	0.9999996864983116
c62aa8525073c11748695a02775e6c59	D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria;D_3__Campylobacterales;D_4__Arcobacteraceae;D_5__Arcobacter	0.9999999958645842
dfd1b5c66dad4fd25f69ad8cffcb34fd	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Porticoccaceae;D_5__SAR92 clade;Ambiguous_taxa	0.9943658265200824
d392cc0262e223dce0e40b5070543147	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavobacterium	0.9999994827127975
91aa9101b6902563ea1aecb8bf2f5fe2	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__RS62 marine group;D_6__uncultured marine bacterium	0.8797768522486383
108517cf83c80c3bb4c35b0a99349bbc	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavobacterium	0.9999994187207961
eb779ec3ecd6ac216ff4fbcdd1257318	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Mycobacteriaceae;D_5__Mycobacterium	0.9999992170888673
8d317c7af026c740efa4e0b5602b1dcb	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__Sphingobacteriaceae;D_5__Pedobacter	0.993238959254199
63003fc2bf33e0a1679d94ddd16c690d	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	0.999999991467987
952fb7e111f253a5d74d1b0fceca6af5	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Ilumatobacteraceae;D_5__CL500-29 marine group	0.9999999997908475
12abc85fec211c2f173a4afafa7a7c98	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Shewanellaceae;D_5__Shewanella;D_6__Shewanella livingstonensis	0.914068878096266
b92b418d6d4705e8cce087c3ee020b16	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__uncultured	0.9992843603590481
11bd0605e00b7ef4714b2d2b5c04df21	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__uncultured;D_5__metagenome;D_6__metagenome	0.8548099910952275
0e8e240a922d6c85d818bd823fed4751	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Limnobacter;D_6__uncultured organism	0.9250962871984937
dd69e0b17da6f99d9a88124c99695770	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade	0.9999999925003793
303088fbd0e8d9c055d3380ca2e775a6	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavobacterium	0.9999990185732052
6ecfc8a385833a185a473b2eec5ba36b	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__PeM15	0.9999804186588991
a0abc34f06876f1c05fea41c634c3e28	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Rhodocyclaceae;D_5__Dechloromonas	0.9958695174654448
9182e5b5c4f45301a877817aa4568592	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Methylophilaceae;D_5__OM43 clade	0.9999998752581124
e0fc303ef2e935cf8369932c4ae0c04f	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Microbacteriaceae;D_5__Candidatus Aquiluna;Ambiguous_taxa	0.7488750428363441
0fa79b163a2f27efbc8b1a08328410ae	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__uncultured;Ambiguous_taxa	0.8490137793466369
fdf79b2352da82f67612a0d3fa98c598	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Methylophilaceae;D_5__Candidatus Methylopumilus;D_6__uncultured bacterium	0.8699745016746597
96acf2340c6d1dfb87344ddd9bcc9318	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__PeM15;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.8905725415920004
6d68f35e660374634118086b8c5165fb	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavobacterium	0.9998315207081859
1cdfb069f4a2654830179e5e13837a2e	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Ilumatobacteraceae;D_5__CL500-29 marine group	0.999720487976219
f34e94b9c036e0bb8dcb5bd2786c1764	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Mycobacteriaceae;D_5__Mycobacterium	0.9999967079778448
19b76dc633050df9ec212f0995316cbd	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__MWH-UniP1 aquatic group	0.9999999041611931
a7e7fd3756590cd58677201c8fe52d6c	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Pseudohongiellaceae;D_5__Pseudohongiella;D_6__uncultured bacterium	0.9680778206227177
355310a4bcbc840f935ed4fbc22bf27a	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Shewanellaceae;D_5__Shewanella	0.9999971799725543
1528e060b68ee1031e8a868a8ec5ef08	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__Solirubrobacteraceae	0.999618354734161
2f6c9c6f7227565ee47eec9b20df79f4	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Methylophilaceae;D_5__OM43 clade	0.9999817890204761
20179da53a1b677468f7a20cdfa5f837	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	0.999999863632484
31a23fbfacae7d3241e095c7888f8134	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Polynucleobacter	0.9999987430769314
db56c3c46fdb8db5a1c778608d97f75f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Rhodoferax	0.8597072047659636
fe2f90c8c084932933833a3a648b1185	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__uncultured;Ambiguous_taxa	0.7394015153150009
243c8eb4602262f1a02a221a214bb44b	D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales;D_4__Phycisphaeraceae;D_5__CL500-3;Ambiguous_taxa	0.995223251620584
f41db34cba53df323bb0a10bbc00a20c	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Sediminibacterium	0.999997646080125
